"texto","categoria"
"Tutorial paso a paso para configurar Visual Studio y empezar a trabajar con Boost en c++. Recordá revisar la documentación oficial antes de llevar esto a producción.","c++"
"Una guía práctica sobre optimización SEO usando Flexbox, con ejemplos de código y errores comunes a evitar. Veremos también cómo se integra con Lighthouse en un pipeline de deploy real.","html"
"Comparamos Boost contra otras alternativas del ecosistema c++, enfocándonos en gestión manual de memoria y rendimiento. Veremos también cómo se integra con g++ en un pipeline de deploy real. Además incluimos un mini benchmark comparando namespaces contra el enfoque tradicional.","c++"
"repasar smart pointers para el parcial de c++, no entendí bien el ejemplo de la clase","c++"
"Cheat sheet de Firebase: los comandos y conceptos de Activities que más vas a usar en el día a día.","android"
"todavia no me cierra como funciona async/await, hice un ejemplo copado pero se rompe con datos reales","c#"
"repasar interfaces para el parcial de c#, no entendí bien el ejemplo de la clase -- ver video de youtube que recomendó un compañero sobre interfaces","c#"
"En este post analizamos las novedades de DataTables y cómo afecta a los proyectos de jquery en producción. Veremos también cómo se integra con CDN de jQuery en un pipeline de deploy real.","jquery"
"tip del profe: usar Valgrind para debuggear Qt, ahorra un montón de tiempo","c++"
"Curso intensivo de php: dominá CodeIgniter y middlewares en pocas semanas, con ejercicios evaluados automáticamente. Al finalizar el módulo recibirás un certificado y accederás a ejercicios adicionales de manejo de sesiones.","php"
"Paso 1: instalar pip. Paso 2: configurar Pytest. Paso 3: probar el GIL con un ejemplo mínimo.","python"
"Next.js expone una API que facilita el uso de props, siempre que el entorno esté configurado con pnpm.","javascript"
"Nota: al utilizar el DOM virtual en javascript, se recomienda validar los tipos de entrada antes de invocar el método principal.","javascript"
"En este post analizamos las novedades de Jetpack Compose y cómo afecta a los proyectos de android en producción. Además incluimos un mini benchmark comparando Intents contra el enfoque tradicional.","android"
"En este post analizamos las novedades de Node.js y cómo afecta a los proyectos de javascript en producción. Además incluimos un mini benchmark comparando props contra el enfoque tradicional.","javascript"
"Aprendé a construir aplicaciones reales de php combinando Composer con buenas prácticas de el autoloading.","php"
"Cheat sheet de React: los comandos y conceptos de arrow functions que más vas a usar en el día a día. Recordá revisar la documentación oficial antes de llevar esto a producción.","javascript"
"Clase 10: programación orientada a objetos paso a paso, incluye desafíos de código y un proyecto integrador final en Boost.","c++"
"me tira error raro con Firebase, creo que es tema de versiones de Firebase Console, googlear despues","android"
"La clase principal de Nest.js implementa el bundler webpack internamente para optimizar el ciclo de vida del componente.","javascript"
"Referencia rápida de callbacks: sintaxis básica, ejemplos y errores comunes en javascript.","javascript"
"Cheat sheet de Nest.js: los comandos y conceptos de módulos ES6 que más vas a usar en el día a día.","javascript"
"Referencia rápida de streams: sintaxis básica, ejemplos y errores comunes en java. Recordá revisar la documentación oficial antes de llevar esto a producción.","java"
"tip del profe: usar Chrome DevTools para debuggear Bootstrap, ahorra un montón de tiempo","html"
"La funcionalidad LINQ en ASP.NET Core permite declarar componentes sin necesidad de configuración adicional.","c#"
"Tutorial paso a paso para configurar ESLint y empezar a trabajar con Svelte en javascript. Este enfoque también aplica si estás trabajando con pnpm.","javascript"
"¿Vale la pena migrar a FastAPI en 2026? Repasamos ventajas, desventajas y casos de uso reales para automatización de tareas.","python"
"Guía rápida: cómo implementar eventos en WPF en menos de 10 minutos. Este enfoque también aplica si estás trabajando con Visual Studio.","c#"
"Guía rápida: cómo implementar type hints en Pytest en menos de 10 minutos. Recordá revisar la documentación oficial antes de llevar esto a producción.","python"
"Guía rápida: cómo implementar memoria dinámica en CMake en menos de 10 minutos. Recordá revisar la documentación oficial antes de llevar esto a producción.","c++"
"La clase principal de CMake implementa referencias internamente para optimizar el ciclo de vida del componente.","c++"
"La funcionalidad async/await en Entity Framework permite declarar componentes sin necesidad de configuración adicional. Consulte la referencia oficial para más detalles sobre la configuración de Azure DevOps.","c#"
"Paso 1: instalar NuGet. Paso 2: configurar .NET Core. Paso 3: probar LINQ con un ejemplo mínimo.","c#"
"tip del profe: usar Genymotion para debuggear Kotlin Coroutines, ahorra un montón de tiempo -- ver video de youtube que recomendó un compañero sobre el ciclo de vida","android"
"Comparamos Tailwind CSS contra otras alternativas del ecosistema html, enfocándonos en compatibilidad entre navegadores y rendimiento. Veremos también cómo se integra con Figma en un pipeline de deploy real.","html"
"Módulo 7: Aprende a dominar records en WPF desde cero, con proyectos prácticos aplicados a Entity Framework Core.","c#"
"La funcionalidad etiquetas semánticas en Tailwind CSS permite declarar componentes sin necesidad de configuración adicional. Este comportamiento puede cambiar en versiones futuras de Tailwind CSS, revisar el changelog.","html"
"Este módulo documenta el uso correcto de streams dentro del framework Spring Data JPA, incluyendo parámetros opcionales. Este comportamiento puede cambiar en versiones futuras de Spring Data JPA, revisar el changelog.","java"
"Nota: al utilizar eventos en c#, se recomienda validar los tipos de entrada antes de invocar el método principal.","c#"
"Una guía práctica sobre formularios accesibles usando Bootstrap, con ejemplos de código y errores comunes a evitar.","html"
"Guía rápida: cómo implementar genéricos en Maven en menos de 10 minutos. Este enfoque también aplica si estás trabajando con Maven.","java"
"me tira error raro con CMake, creo que es tema de versiones de g++, googlear despues -- ver video de youtube que recomendó un compañero sobre punteros","c++"
"Comparamos Express contra otras alternativas del ecosistema javascript, enfocándonos en fetch de datos con AJAX y rendimiento. Veremos también cómo se integra con Babel en un pipeline de deploy real.","javascript"
"La funcionalidad excepciones checked en Jakarta EE permite declarar componentes sin necesidad de configuración adicional.","java"
"Paso 1: instalar Chrome DevTools. Paso 2: configurar CSS Grid. Paso 3: probar el DOM con un ejemplo mínimo. Este enfoque también aplica si estás trabajando con VS Code.","html"
"Módulo 6: Aprende a dominar manipulación del DOM en jQuery UI desde cero, con proyectos prácticos aplicados a plugins personalizados.","jquery"
"En esta unidad profundizamos en consumo de APIs con Retrofit utilizando Android Studio, ideal para quienes ya conocen lo básico de android.","android"
"En esta unidad profundizamos en desarrollo de APIs con FastAPI utilizando Pytest, ideal para quienes ya conocen lo básico de python.","python"
"Una guía práctica sobre testing con xUnit usando Xamarin, con ejemplos de código y errores comunes a evitar. Además incluimos un mini benchmark comparando genéricos contra el enfoque tradicional.","c#"
"La clase principal de jQuery Mobile implementa plugins internamente para optimizar el ciclo de vida del componente. Consulte la referencia oficial para más detalles sobre la configuración de npm.","jquery"
"Guía rápida: cómo implementar threads en JUnit en menos de 10 minutos.","java"
"jQuery Mobile expone una API que facilita el uso de plugins, siempre que el entorno esté configurado con Chrome DevTools. Consulte la referencia oficial para más detalles sobre la configuración de Chrome DevTools.","jquery"
"pendiente: terminar el tp de html usando Flexbox, me falta la parte de formularios","html"
"Cheat sheet de Qt: los comandos y conceptos de punteros que más vas a usar en el día a día. Este enfoque también aplica si estás trabajando con Makefile.","c++"
"Nota: al utilizar polimorfismo en java, se recomienda validar los tipos de entrada antes de invocar el método principal.","java"
"Cheat sheet de ViewModel: los comandos y conceptos de Intents que más vas a usar en el día a día. Recordá revisar la documentación oficial antes de llevar esto a producción.","android"
"no me anda event loop en Nest.js, capaz que me falta instalar yarn, revisar mañana","javascript"
